Unnamed: 0,Unnamed: 0.1,id,game,team_name,player,hero,kill,death,assist,kda,gold,hero_damage,damage_taken,tower_damage
200.0,0.0,https://ph-mpl.com/data/match/blck-onic-20220218,game1,blck,Kairi.,Lancelot,7.0,1.0,4.0,11.0,12.277,33.644,19.231,15.308
201.0,1.0,https://ph-mpl.com/data/match/blck-onic-20220218,game1,blck,Kevier,Balmond,2.0,2.0,0.0,1.0,7.81,11.627,30.934,2.268
202.0,2.0,https://ph-mpl.com/data/match/blck-onic-20220218,game1,blck,EDWARD,Ruby,1.0,3.0,4.0,1.67,7.304,16.08,48.419,0
203.0,3.0,https://ph-mpl.com/data/match/blck-onic-20220218,game1,blck,Eson,Estes,0.0,3.0,3.0,1.0,5.833,8.318,26.59,263
204.0,4.0,https://ph-mpl.com/data/match/blck-onic-20220218,game1,blck,Hadji,Lylia,3.0,4.0,3.0,1.5,7.197,21.715,39.887,0
205.0,5.0,https://ph-mpl.com/data/match/blck-onic-20220218,game1,onic,OHEB,Beatrix,0.0,2.0,3.0,1.5,8.889,20.584,31.674,5.993
206.0,6.0,https://ph-mpl.com/data/match/blck-onic-20220218,game1,onic,Baloyskie,Pharsa,1.0,2.0,7.0,4.0,9.097,36.601,20.201,5.702
207.0,7.0,https://ph-mpl.com/data/match/blck-onic-20220218,game1,onic,Hatred,Chou,1.0,2.0,9.0,5.0,7.052,11.045,42.473,2.575
208.0,8.0,https://ph-mpl.com/data/match/blck-onic-20220218,game1,onic,Dlarskie,Phoveus,5.0,1.0,5.0,10.0,9.746,26.309,38.312,5.079
209.0,9.0,https://ph-mpl.com/data/match/blck-onic-20220218,game1,onic,Markyyyyy,Kimmy,0.0,0.0,10.0,10.0,10.732,44.465,11.812,11.359
210.0,0.0,https://ph-mpl.com/data/match/blck-onic-20220218,game2,blck,Kairi.,Paquito,5.0,4.0,7.0,3.0,17.41,79.142,92.241,2.86
211.0,1.0,https://ph-mpl.com/data/match/blck-onic-20220218,game2,blck,Kevier,Yi Sun-shin,1.0,0.0,5.0,6.0,21.968,62.7,33.064,11.393
212.0,2.0,https://ph-mpl.com/data/match/blck-onic-20220218,game2,blck,EDWARD,Dyrroth,5.0,3.0,4.0,3.0,16.021,56.618,99.195,4.141
213.0,3.0,https://ph-mpl.com/data/match/blck-onic-20220218,game2,blck,Eson,Hilda,2.0,2.0,7.0,4.5,12.107,27.142,244.454,591
214.0,4.0,https://ph-mpl.com/data/match/blck-onic-20220218,game2,blck,Hadji,Chou,1.0,5.0,5.0,1.2,12.124,17.17,199.311,2.293
215.0,5.0,https://ph-mpl.com/data/match/blck-onic-20220218,game2,onic,OHEB,Kimmy,3.0,2.0,3.0,3.0,17.675,87.871,36.879,5.938
216.0,6.0,https://ph-mpl.com/data/match/blck-onic-20220218,game2,onic,Baloyskie,Yve,0.0,3.0,10.0,3.33,12.689,54.333,61.944,1.133
217.0,7.0,https://ph-mpl.com/data/match/blck-onic-20220218,game2,onic,Hatred,Ruby,0.0,2.0,10.0,5.0,12.237,27.591,141.48,608
218.0,8.0,https://ph-mpl.com/data/match/blck-onic-20220218,game2,onic,Dlarskie,Phoveus,3.0,3.0,4.0,2.33,12.231,67.116,131.895,1.064
219.0,9.0,https://ph-mpl.com/data/match/blck-onic-20220218,game2,onic,Markyyyyy,Chang'e,4.0,0.0,3.0,7.0,18.713,81.52,32.359,5.123
220.0,0.0,https://ph-mpl.com/data/match/blck-onic-20220218,game3,blck,Kairi.,Fanny,8.0,2.0,7.0,7.5,17.929,67.844,76.349,7.611
221.0,1.0,https://ph-mpl.com/data/match/blck-onic-20220218,game3,blck,Kevier,Aulus,4.0,1.0,6.0,10.0,17.455,54.614,83.224,0
222.0,2.0,https://ph-mpl.com/data/match/blck-onic-20220218,game3,blck,EDWARD,Dyrroth,0.0,5.0,6.0,1.2,12.653,23.933,108.059,0
223.0,3.0,https://ph-mpl.com/data/match/blck-onic-20220218,game3,blck,Eson,Ruby,0.0,11.0,6.0,0.55,9.994,16.463,181.127,0
224.0,4.0,https://ph-mpl.com/data/match/blck-onic-20220218,game3,blck,Hadji,Lylia,2.0,1.0,8.0,10.0,13.876,75.801,92.709,0
225.0,5.0,https://ph-mpl.com/data/match/blck-onic-20220218,game3,onic,OHEB,Brody,6.0,4.0,5.0,2.75,15.269,91.218,82.585,0
226.0,6.0,https://ph-mpl.com/data/match/blck-onic-20220218,game3,onic,Baloyskie,Pharsa,3.0,3.0,12.0,5.0,13.498,110.355,49.271,3.848
227.0,7.0,https://ph-mpl.com/data/match/blck-onic-20220218,game3,onic,Hatred,Chou,0.0,4.0,12.0,3.0,11.317,17.879,127.214,776
228.0,8.0,https://ph-mpl.com/data/match/blck-onic-20220218,game3,onic,Dlarskie,Edith,2.0,2.0,12.0,7.0,11.598,36.756,143.834,286
229.0,9.0,https://ph-mpl.com/data/match/blck-onic-20220218,game3,onic,Markyyyyy,Clint,9.0,1.0,5.0,14.0,19.122,103.881,28.222,26.298
930.0,0.0,https://ph-mpl.com/data/match/omg-tnc-20220218,game1,omg,Raizen,Lancelot,0.0,3.0,1.0,0.33,9.241,12.865,29.315,2.06
931.0,1.0,https://ph-mpl.com/data/match/omg-tnc-20220218,game1,omg,Renzio,Yu Zhong,3.0,3.0,0.0,1.0,8.39,29.878,83.445,0
932.0,2.0,https://ph-mpl.com/data/match/omg-tnc-20220218,game1,omg,E2MAX,Popol and Kupa,0.0,5.0,3.0,0.6,7.057,37.945,42.662,2.855
933.0,3.0,https://ph-mpl.com/data/match/omg-tnc-20220218,game1,omg,Ch4knu,Diggie,0.0,6.0,1.0,0.17,5.904,38.82,49.416,368
934.0,4.0,https://ph-mpl.com/data/match/omg-tnc-20220218,game1,omg,Kelra,Kimmy,0.0,2.0,1.0,0.5,10.527,37.13,29.931,2.664
935.0,5.0,https://ph-mpl.com/data/match/omg-tnc-20220218,game1,tnc,Benthings,Chou,2.0,1.0,8.0,10.0,8.66,11.031,82.053,2.912
936.0,6.0,https://ph-mpl.com/data/match/omg-tnc-20220218,game1,tnc,Escalera,Selena,2.0,0.0,10.0,12.0,8.335,49.155,25.52,3.095
937.0,7.0,https://ph-mpl.com/data/match/omg-tnc-20220218,game1,tnc,Kramm,Phoveus,3.0,2.0,5.0,4.0,9.907,31.911,75.977,1.164
938.0,8.0,https://ph-mpl.com/data/match/omg-tnc-20220218,game1,tnc,Yasuwo,Beatrix,6.0,0.0,2.0,8.0,13.798,48.306,33.0,24.713
939.0,9.0,https://ph-mpl.com/data/match/omg-tnc-20220218,game1,tnc,SDzyz,Karina,6.0,0.0,5.0,11.0,11.68,30.624,65.518,7.057
940.0,0.0,https://ph-mpl.com/data/match/omg-tnc-20220218,game2,omg,Raizen,Paquito,2.0,2.0,1.0,1.5,10.683,18.099,48.269,1.838
941.0,1.0,https://ph-mpl.com/data/match/omg-tnc-20220218,game2,omg,Renzio,Yu Zhong,1.0,2.0,3.0,2.0,8.861,19.733,73.887,0
942.0,2.0,https://ph-mpl.com/data/match/omg-tnc-20220218,game2,omg,E2MAX,Cecilion,1.0,2.0,4.0,2.5,9.671,52.855,36.263,1.101
943.0,3.0,https://ph-mpl.com/data/match/omg-tnc-20220218,game2,omg,Ch4knu,Ruby,1.0,5.0,3.0,0.8,7.068,8.819,86.434,0
944.0,4.0,https://ph-mpl.com/data/match/omg-tnc-20220218,game2,omg,Kelra,Clint,1.0,1.0,2.0,3.0,11.656,35.837,27.867,8.542
945.0,5.0,https://ph-mpl.com/data/match/omg-tnc-20220218,game2,tnc,Benthings,Chou,1.0,2.0,8.0,4.5,8.27,8.826,69.128,2.152
946.0,6.0,https://ph-mpl.com/data/match/omg-tnc-20220218,game2,tnc,Escalera,Yve,3.0,3.0,8.0,3.67,9.952,45.722,26.975,4.058
947.0,7.0,https://ph-mpl.com/data/match/omg-tnc-20220218,game2,tnc,Kramm,Esmeralda,0.0,0.0,3.0,3.0,11.498,37.969,91.478,1.143
948.0,8.0,https://ph-mpl.com/data/match/omg-tnc-20220218,game2,tnc,Yasuwo,Beatrix,4.0,1.0,4.0,8.0,13.05,47.163,16.492,24.478
949.0,9.0,https://ph-mpl.com/data/match/omg-tnc-20220218,game2,tnc,SDzyz,Karina,4.0,0.0,6.0,10.0,12.909,33.617,74.817,3.16
1170.0,0.0,https://ph-mpl.com/data/match/rsg-nxpe-20220219,game1,rsg,Demonkite,Hayabusa,4.0,2.0,7.0,5.5,14.609,43.827,25.711,4.388
1171.0,1.0,https://ph-mpl.com/data/match/rsg-nxpe-20220219,game1,rsg,Emann,Beatrix,4.0,0.0,5.0,9.0,14.558,47.934,11.562,23.566
1172.0,2.0,https://ph-mpl.com/data/match/rsg-nxpe-20220219,game1,rsg,Nathz,Gloo,2.0,2.0,7.0,4.5,11.175,20.659,63.749,127
1173.0,3.0,https://ph-mpl.com/data/match/rsg-nxpe-20220219,game1,rsg,Aqua,Phoveus,3.0,2.0,8.0,5.5,10.017,42.126,62.572,319
1174.0,4.0,https://ph-mpl.com/data/match/rsg-nxpe-20220219,game1,rsg,Light,Rafaela,1.0,4.0,10.0,2.75,9.006,19.137,50.19,1.924
1175.0,5.0,https://ph-mpl.com/data/match/rsg-nxpe-20220219,game1,nxpe,DONUT,Clint,2.0,2.0,1.0,1.5,10.75,23.066,31.467,13.553
1176.0,6.0,https://ph-mpl.com/data/match/rsg-nxpe-20220219,game1,nxpe,CADENZA,Jawhead,1.0,6.0,4.0,0.83,6.821,16.077,79.361,0
1177.0,7.0,https://ph-mpl.com/data/match/rsg-nxpe-20220219,game1,nxpe,S4gitnu,Ruby,4.0,5.0,2.0,1.2,8.346,16.07,72.466,0
1178.0,8.0,https://ph-mpl.com/data/match/rsg-nxpe-20220219,game1,nxpe,YellyHaze,Yve,2.0,1.0,6.0,8.0,8.654,43.39,23.228,0
1179.0,9.0,https://ph-mpl.com/data/match/rsg-nxpe-20220219,game1,nxpe,H2wo,Paquito,1.0,0.0,6.0,7.0,13.078,31.905,44.964,5.358
1180.0,0.0,https://ph-mpl.com/data/match/rsg-nxpe-20220219,game2,rsg,Demonkite,Lancelot,5.0,2.0,6.0,5.5,18.334,55.717,33.917,6.893
1181.0,1.0,https://ph-mpl.com/data/match/rsg-nxpe-20220219,game2,rsg,Emann,Clint,4.0,0.0,4.0,8.0,17.687,44.231,12.442,19.278
1182.0,2.0,https://ph-mpl.com/data/match/rsg-nxpe-20220219,game2,rsg,Nathz,Gloo,0.0,0.0,5.0,5.0,12.476,26.21,61.602,950
1183.0,3.0,https://ph-mpl.com/data/match/rsg-nxpe-20220219,game2,rsg,Aqua,Kagura,3.0,0.0,3.0,6.0,11.267,46.96,32.531,1.918
1184.0,4.0,https://ph-mpl.com/data/match/rsg-nxpe-20220219,game2,rsg,Light,Ruby,0.0,1.0,6.0,6.0,10.232,10.604,71.46,1.057
1185.0,5.0,https://ph-mpl.com/data/match/rsg-nxpe-20220219,game2,nxpe,DONUT,Brody,1.0,2.0,1.0,1.0,13.51,28.765,29.329,10.708
1186.0,6.0,https://ph-mpl.com/data/match/rsg-nxpe-20220219,game2,nxpe,URESHIII,Edith,0.0,2.0,1.0,0.5,8.916,17.513,61.605,0
1187.0,7.0,https://ph-mpl.com/data/match/rsg-nxpe-20220219,game2,nxpe,CADENZA,Mathilda,0.0,3.0,1.0,0.33,8.508,20.627,77.65,0
1188.0,8.0,https://ph-mpl.com/data/match/rsg-nxpe-20220219,game2,nxpe,YellyHaze,Lylia,1.0,2.0,2.0,1.5,10.203,39.385,54.915,0
1189.0,9.0,https://ph-mpl.com/data/match/rsg-nxpe-20220219,game2,nxpe,H2wo,Ling,1.0,3.0,1.0,0.67,13.754,24.826,41.954,0
370.0,0.0,https://ph-mpl.com/data/match/bren-echo-20220219,game1,bren,JOY BOY,Ruby,0.0,5.0,10.0,2.0,7.911,18.862,118.528,0
371.0,1.0,https://ph-mpl.com/data/match/bren-echo-20220219,game1,bren,Saxa,Paquito,7.0,3.0,2.0,3.0,11.934,40.526,66.187,3.392
372.0,2.0,https://ph-mpl.com/data/match/bren-echo-20220219,game1,bren,SUPER MARCO,Alice,1.0,4.0,4.0,1.25,11.524,33.962,70.979,996
373.0,3.0,https://ph-mpl.com/data/match/bren-echo-20220219,game1,bren,Pheww,Kagura,3.0,4.0,6.0,2.25,9.647,49.463,42.179,2.36
374.0,4.0,https://ph-mpl.com/data/match/bren-echo-20220219,game1,bren,Flap,Yu Zhong,2.0,5.0,5.0,1.4,9.558,36.495,108.289,4.849
375.0,5.0,https://ph-mpl.com/data/match/bren-echo-20220219,game1,echo,KarlTzy,Lancelot,5.0,3.0,9.0,4.67,14.714,66.826,50.051,10.689
376.0,6.0,https://ph-mpl.com/data/match/bren-echo-20220219,game1,echo,Bennyqt,Phoveus,5.0,2.0,12.0,8.5,11.72,82.537,94.9,328
377.0,7.0,https://ph-mpl.com/data/match/bren-echo-20220219,game1,echo,KurtTzy,Vale,8.0,1.0,4.0,12.0,10.416,49.577,18.651,4.268
378.0,8.0,https://ph-mpl.com/data/match/bren-echo-20220219,game1,echo,YAWI,Chou,0.0,4.0,13.0,3.25,8.027,17.12,89.116,503
379.0,9.0,https://ph-mpl.com/data/match/bren-echo-20220219,game1,echo,3MarTzy,Esmeralda,3.0,3.0,12.0,5.0,12.66,54.617,132.806,2.709
380.0,0.0,https://ph-mpl.com/data/match/bren-echo-20220219,game2,bren,JOY BOY,Khufra,0.0,3.0,2.0,0.67,5.122,19.057,74.24,0
381.0,1.0,https://ph-mpl.com/data/match/bren-echo-20220219,game2,bren,Saxa,Hayabusa,1.0,3.0,2.0,1.0,8.955,19.803,35.212,398
382.0,2.0,https://ph-mpl.com/data/match/bren-echo-20220219,game2,bren,SUPER MARCO,Wanwan,1.0,1.0,2.0,3.0,7.761,21.148,32.431,3.897
383.0,3.0,https://ph-mpl.com/data/match/bren-echo-20220219,game2,bren,Pheww,Kagura,2.0,2.0,0.0,1.0,7.441,32.831,39.713,0
384.0,4.0,https://ph-mpl.com/data/match/bren-echo-20220219,game2,bren,Flap,Paquito,1.0,3.0,2.0,1.0,7.475,25.228,101.914,448
385.0,5.0,https://ph-mpl.com/data/match/bren-echo-20220219,game2,echo,KarlTzy,Yi Sun-shin,4.0,0.0,7.0,11.0,12.033,78.956,25.461,12.391
386.0,6.0,https://ph-mpl.com/data/match/bren-echo-20220219,game2,echo,Bennyqt,Yu Zhong,1.0,1.0,7.0,8.0,8.519,23.307,40.214,7.563
387.0,7.0,https://ph-mpl.com/data/match/bren-echo-20220219,game2,echo,KurtTzy,Yve,5.0,2.0,4.0,4.5,8.881,36.865,20.898,1.48
388.0,8.0,https://ph-mpl.com/data/match/bren-echo-20220219,game2,echo,YAWI,Chou,1.0,1.0,10.0,11.0,7.514,15.597,61.349,898
389.0,9.0,https://ph-mpl.com/data/match/bren-echo-20220219,game2,echo,3MarTzy,Esmeralda,1.0,1.0,7.0,8.0,10.234,34.16,54.697,3.157
320.0,0.0,https://ph-mpl.com/data/match/blck-tnc-20220219,game1,blck,Kevier,Paquito,2.0,2.0,2.0,2.0,9.761,16.184,34.212,1.947
321.0,1.0,https://ph-mpl.com/data/match/blck-tnc-20220219,game1,blck,EDWARD,Barats,0.0,3.0,0.0,0.0,9.213,27.19,89.016,0
322.0,2.0,https://ph-mpl.com/data/match/blck-tnc-20220219,game1,blck,Eson,Franco,1.0,4.0,4.0,1.25,5.988,12.112,38.594,0
323.0,3.0,https://ph-mpl.com/data/match/blck-tnc-20220219,game1,blck,Hadji,Yve,0.0,3.0,3.0,1.0,6.857,26.849,23.744,0
324.0,4.0,https://ph-mpl.com/data/match/blck-tnc-20220219,game1,blck,OHEB,Harith,2.0,3.0,3.0,1.67,9.308,40.527,33.192,2.589
325.0,5.0,https://ph-mpl.com/data/match/blck-tnc-20220219,game1,tnc,Benthings,Edith,2.0,2.0,8.0,5.0,8.35,15.181,58.446,1.5
326.0,6.0,https://ph-mpl.com/data/match/blck-tnc-20220219,game1,tnc,Escalera,Kadita,3.0,2.0,7.0,5.0,8.454,24.494,22.083,474
327.0,7.0,https://ph-mpl.com/data/match/blck-tnc-20220219,game1,tnc,Kramm,Uranus,0.0,1.0,7.0,7.0,10.662,20.509,77.952,801
328.0,8.0,https://ph-mpl.com/data/match/blck-tnc-20220219,game1,tnc,Yasuwo,Clint,3.0,0.0,6.0,9.0,13.096,38.772,15.182,18.319
329.0,9.0,https://ph-mpl.com/data/match/blck-tnc-20220219,game1,tnc,SDzyz,Lancelot,7.0,0.0,2.0,9.0,15.965,40.863,22.667,15.39
330.0,0.0,https://ph-mpl.com/data/match/blck-tnc-20220219,game2,blck,Kevier,Ling,2.0,2.0,5.0,3.5,13.41,32.98,52.857,5.208
331.0,1.0,https://ph-mpl.com/data/match/blck-tnc-20220219,game2,blck,EDWARD,Dyrroth,5.0,1.0,4.0,9.0,12.495,40.038,71.111,0
332.0,2.0,https://ph-mpl.com/data/match/blck-tnc-20220219,game2,blck,Eson,Cecilion,2.0,2.0,4.0,3.0,11.301,37.07,37.372,224
333.0,3.0,https://ph-mpl.com/data/match/blck-tnc-20220219,game2,blck,Hadji,Natalia,3.0,3.0,5.0,2.67,9.465,28.409,33.183,1.198
334.0,4.0,https://ph-mpl.com/data/match/blck-tnc-20220219,game2,blck,OHEB,Chou,1.0,4.0,2.0,0.75,11.103,18.78,73.167,1.421
335.0,5.0,https://ph-mpl.com/data/match/blck-tnc-20220219,game2,tnc,Benthings,Jawhead,0.0,3.0,7.0,2.33,9.251,17.564,65.141,564
336.0,6.0,https://ph-mpl.com/data/match/blck-tnc-20220219,game2,tnc,Escalera,Valentina,2.0,4.0,7.0,2.25,10.457,49.745,48.547,2.366
337.0,7.0,https://ph-mpl.com/data/match/blck-tnc-20220219,game2,tnc,Kramm,Esmeralda,4.0,1.0,3.0,7.0,14.011,53.732,80.58,1.106
338.0,8.0,https://ph-mpl.com/data/match/blck-tnc-20220219,game2,tnc,Yasuwo,Beatrix,2.0,2.0,2.0,2.0,12.352,26.841,28.0,22.438
339.0,9.0,https://ph-mpl.com/data/match/blck-tnc-20220219,game2,tnc,SDzyz,Lancelot,4.0,3.0,2.0,2.0,14.987,47.601,43.126,8.861
1020.0,0.0,https://ph-mpl.com/data/match/onic-nxpe-20220220,game1,onic,Baloyskie,Valentina,0.0,7.0,0.0,0.0,8.299,28.553,98.224,0
1021.0,1.0,https://ph-mpl.com/data/match/onic-nxpe-20220220,game1,onic,Kairi.,Ling,1.0,1.0,2.0,3.0,12.438,41.722,52.738,1.172
1022.0,2.0,https://ph-mpl.com/data/match/onic-nxpe-20220220,game1,onic,Hatred,Lylia,1.0,3.0,2.0,1.0,10.049,51.785,47.65,217
1023.0,3.0,https://ph-mpl.com/data/match/onic-nxpe-20220220,game1,onic,Dlarskie,Yu Zhong,4.0,4.0,1.0,1.25,8.684,29.186,92.753,2.234
1024.0,4.0,https://ph-mpl.com/data/match/onic-nxpe-20220220,game1,onic,Markyyyyy,Wanwan,0.0,3.0,1.0,0.33,10.035,39.247,39.138,140
1025.0,5.0,https://ph-mpl.com/data/match/onic-nxpe-20220220,game1,nxpe,Hesa,Popol and Kupa,3.0,1.0,9.0,12.0,13.663,69.613,27.331,32.975
1026.0,6.0,https://ph-mpl.com/data/match/onic-nxpe-20220220,game1,nxpe,URESHIII,Gloo,4.0,2.0,9.0,6.5,11.092,37.224,116.079,0
1027.0,7.0,https://ph-mpl.com/data/match/onic-nxpe-20220220,game1,nxpe,CADENZA,Ruby,3.0,0.0,8.0,11.0,8.984,18.509,60.227,839
1028.0,8.0,https://ph-mpl.com/data/match/onic-nxpe-20220220,game1,nxpe,MP the King,Karina,6.0,1.0,4.0,10.0,14.283,36.947,74.743,795
1029.0,9.0,https://ph-mpl.com/data/match/onic-nxpe-20220220,game1,nxpe,YellyHaze,Yve,2.0,2.0,13.0,7.5,11.304,78.16,41.15,488
1030.0,0.0,https://ph-mpl.com/data/match/onic-nxpe-20220220,game2,onic,Baloyskie,Rafaela,0.0,1.0,7.0,7.0,7.081,12.421,36.102,0
1031.0,1.0,https://ph-mpl.com/data/match/onic-nxpe-20220220,game2,onic,Kairi.,Yi Sun-shin,5.0,0.0,2.0,7.0,9.17,53.776,15.213,0
1032.0,2.0,https://ph-mpl.com/data/match/onic-nxpe-20220220,game2,onic,Hatred,Cecilion,2.0,1.0,4.0,6.0,8.86,24.616,23.49,0
1033.0,3.0,https://ph-mpl.com/data/match/onic-nxpe-20220220,game2,onic,Dlarskie,Gloo,1.0,1.0,6.0,7.0,7.03,17.081,57.108,0
1034.0,4.0,https://ph-mpl.com/data/match/onic-nxpe-20220220,game2,onic,Markyyyyy,Bane,0.0,0.0,4.0,4.0,8.341,26.274,18.92,910
1035.0,5.0,https://ph-mpl.com/data/match/onic-nxpe-20220220,game2,nxpe,Hesa,Popol and Kupa,0.0,2.0,2.0,1.0,10.831,20.462,36.713,12.764
1036.0,6.0,https://ph-mpl.com/data/match/onic-nxpe-20220220,game2,nxpe,URESHIII,Benedetta,0.0,3.0,0.0,0.0,9.813,22.495,41.81,16.598
1037.0,7.0,https://ph-mpl.com/data/match/onic-nxpe-20220220,game2,nxpe,CADENZA,Hilda,0.0,1.0,2.0,2.0,6.56,12.564,139.357,0
1038.0,8.0,https://ph-mpl.com/data/match/onic-nxpe-20220220,game2,nxpe,MP the King,Roger,2.0,0.0,0.0,2.0,13.439,15.833,20.744,13.084
1039.0,9.0,https://ph-mpl.com/data/match/onic-nxpe-20220220,game2,nxpe,YellyHaze,Mathilda,1.0,2.0,1.0,1.0,6.672,29.275,36.597,861
810.0,0.0,https://ph-mpl.com/data/match/omg-echo-20220220,game1,omg,Kielvj,Karina,2.0,2.0,1.0,1.5,9.173,10.619,45.117,1.672
811.0,1.0,https://ph-mpl.com/data/match/omg-echo-20220220,game1,omg,Renzio,Esmeralda,0.0,5.0,2.0,0.4,7.802,29.726,55.773,447
812.0,2.0,https://ph-mpl.com/data/match/omg-echo-20220220,game1,omg,E2MAX,Cecilion,1.0,4.0,2.0,0.75,8.427,50.773,42.855,0
813.0,3.0,https://ph-mpl.com/data/match/omg-echo-20220220,game1,omg,Ch4knu,Chou,0.0,5.0,1.0,0.2,6.298,5.646,60.552,0
814.0,4.0,https://ph-mpl.com/data/match/omg-echo-20220220,game1,omg,Kelra,Yu Zhong,0.0,3.0,3.0,1.0,9.239,27.418,48.242,0
815.0,5.0,https://ph-mpl.com/data/match/omg-echo-20220220,game1,echo,KarlTzy,Paquito,12.0,2.0,4.0,8.0,13.078,59.689,49.533,13.917
816.0,6.0,https://ph-mpl.com/data/match/omg-echo-20220220,game1,echo,Bennyqt,Lunox,4.0,0.0,8.0,12.0,11.048,46.742,22.549,8.849
817.0,7.0,https://ph-mpl.com/data/match/omg-echo-20220220,game1,echo,KurtTzy,Eudora,1.0,0.0,10.0,11.0,8.993,26.184,14.711,7.607
818.0,8.0,https://ph-mpl.com/data/match/omg-echo-20220220,game1,echo,YAWI,Ruby,1.0,1.0,10.0,11.0,7.739,10.685,63.208,748
819.0,9.0,https://ph-mpl.com/data/match/omg-echo-20220220,game1,echo,3MarTzy,Gloo,1.0,0.0,12.0,13.0,10.435,34.693,79.067,2.503
820.0,0.0,https://ph-mpl.com/data/match/omg-echo-20220220,game2,omg,Kielvj,Lancelot,0.0,2.0,0.0,0.0,5.481,4.839,21.43,0
821.0,1.0,https://ph-mpl.com/data/match/omg-echo-20220220,game2,omg,Renzio,Chou,0.0,1.0,1.0,1.0,4.911,8.784,40.026,0
822.0,2.0,https://ph-mpl.com/data/match/omg-echo-20220220,game2,omg,E2MAX,Pharsa,0.0,4.0,1.0,0.25,4.183,15.175,24.376,0
823.0,3.0,https://ph-mpl.com/data/match/omg-echo-20220220,game2,omg,Ch4knu,Mathilda,1.0,5.0,0.0,0.2,4.342,13.751,35.417,0
824.0,4.0,https://ph-mpl.com/data/match/omg-echo-20220220,game2,omg,Kelra,Beatrix,0.0,1.0,1.0,1.0,6.154,10.037,20.737,0
825.0,5.0,https://ph-mpl.com/data/match/omg-echo-20220220,game2,echo,KarlTzy,Aulus,4.0,0.0,5.0,9.0,9.152,28.664,8.948,20.463
826.0,6.0,https://ph-mpl.com/data/match/omg-echo-20220220,game2,echo,Bennyqt,Paquito,2.0,0.0,1.0,3.0,7.152,17.747,10.064,2.634
827.0,7.0,https://ph-mpl.com/data/match/omg-echo-20220220,game2,echo,KurtTzy,Kagura,5.0,0.0,4.0,9.0,7.524,23.502,12.649,3.991
828.0,8.0,https://ph-mpl.com/data/match/omg-echo-20220220,game2,echo,YAWI,Edith,1.0,0.0,9.0,10.0,5.625,10.702,26.076,314
829.0,9.0,https://ph-mpl.com/data/match/omg-echo-20220220,game2,echo,3MarTzy,Yu Zhong,1.0,1.0,2.0,3.0,7.28,28.01,24.797,3.063
1130.0,0.0,https://ph-mpl.com/data/match/rsg-bren-20220225,game1,rsg,Demonkite,Lancelot,2.0,0.0,5.0,7.0,7.542,20.796,18.278,8.229
1131.0,1.0,https://ph-mpl.com/data/match/rsg-bren-20220225,game1,rsg,Emann,Beatrix,4.0,0.0,3.0,7.0,8.534,34.286,9.839,17.21
1132.0,2.0,https://ph-mpl.com/data/match/rsg-bren-20220225,game1,rsg,Nathz,Esmeralda,4.0,0.0,5.0,9.0,8.261,34.08,34.078,3.387
1133.0,3.0,https://ph-mpl.com/data/match/rsg-bren-20220225,game1,rsg,Aqua,Cecilion,1.0,0.0,7.0,8.0,6.573,29.409,10.126,1.469
1134.0,4.0,https://ph-mpl.com/data/match/rsg-bren-20220225,game1,rsg,Light,Mathilda,0.0,2.0,8.0,4.0,4.851,11.797,37.683,739
1135.0,5.0,https://ph-mpl.com/data/match/rsg-bren-20220225,game1,bren,JOY BOY,Edith,0.0,3.0,2.0,0.67,3.594,9.447,47.818,0
1136.0,6.0,https://ph-mpl.com/data/match/rsg-bren-20220225,game1,bren,Saxa,Fanny,0.0,2.0,1.0,0.5,4.595,10.902,19.32,3.46
1137.0,7.0,https://ph-mpl.com/data/match/rsg-bren-20220225,game1,bren,SUPER MARCO,Clint,1.0,0.0,0.0,1.0,6.644,10.623,17.812,892
1138.0,8.0,https://ph-mpl.com/data/match/rsg-bren-20220225,game1,bren,Pheww,Kagura,0.0,3.0,2.0,0.67,4.332,14.333,35.013,0
1139.0,9.0,https://ph-mpl.com/data/match/rsg-bren-20220225,game1,bren,Flap,Dyrroth,1.0,3.0,0.0,0.33,4.387,13.757,48.97,0
1140.0,0.0,https://ph-mpl.com/data/match/rsg-bren-20220225,game2,rsg,Demonkite,Lancelot,10.0,1.0,3.0,13.0,10.426,48.057,36.697,8.492
1141.0,1.0,https://ph-mpl.com/data/match/rsg-bren-20220225,game2,rsg,Emann,Wanwan,4.0,0.0,3.0,7.0,9.36,30.154,13.367,26.614
1142.0,2.0,https://ph-mpl.com/data/match/rsg-bren-20220225,game2,rsg,Nathz,Thamuz,1.0,3.0,11.0,4.0,7.895,32.244,49.106,2.917
1143.0,3.0,https://ph-mpl.com/data/match/rsg-bren-20220225,game2,rsg,Aqua,Yve,2.0,0.0,10.0,12.0,8.055,25.291,8.363,4.443
1144.0,4.0,https://ph-mpl.com/data/match/rsg-bren-20220225,game2,rsg,Light,Khufra,0.0,0.0,8.0,8.0,5.6,13.155,44.513,503
1145.0,5.0,https://ph-mpl.com/data/match/rsg-bren-20220225,game2,bren,JOY BOY,Chou,0.0,4.0,3.0,0.75,4.705,11.655,63.729,0
1146.0,6.0,https://ph-mpl.com/data/match/rsg-bren-20220225,game2,bren,Saxa,Paquito,1.0,4.0,1.0,0.5,6.026,18.131,35.492,1.06
